,name,strasse_nr,bezirk,lat,lng,types,delivery,franchise,food_type,price_lvl,nr_ratings,rating,angebot
1053,Protokoll Taproom,Boxhagener Straße 110,Friedrichshain-Kreuzberg,52.51324310000001,13.4570447,"['bar', 'point_of_interest', 'establishment']",True,False,[],Moderate,1061,4.8,24 Craft Beers on Tap
1141,BBB Restaurant,Sonntagstraße 1,Friedrichshain-Kreuzberg,52.5045509,13.4679799,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Moderate,1262,4.5,Homemade Premium Burgers
1058,Café Datscha Friedrichshain,Gabriel-Max-Straße 1,Friedrichshain-Kreuzberg,52.50928810000001,13.4580209,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['russisch'],Moderate,1981,4.3,Russische Küche
13,papaya am boxhagener,Krossener Straße 11,Friedrichshain-Kreuzberg,52.5107199,13.4580669,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['thai'],Moderate,521,4.4,thai cuisine
891,Café KLEiNES SONNTAG,Sonntagstraße 29,Friedrichshain-Kreuzberg,52.5058322,13.4659434,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,['kuchen'],Unknown,92,4.8,"""Cakes by Order"" - leckere, hausgemachte Kuchen auf Bestellung"
1250,Kärrecho,Neue Bahnhofstraße 25,Berlin,52.5068344,13.4704659,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,404,4.6,Venezuelan Essen
1263,Lisboa Bar am Boxi,Krossener Straße 20,Friedrichshain-Kreuzberg,52.5103529,13.4591058,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,582,4.4,Tapas
394,"Restaurant ""buergers. essen und trinken""",Alt-Stralau 61,Friedrichshain-Kreuzberg,52.4958934,13.4677564,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Unknown,19,4.5,Deutsche und europäische Küche
219,Neumanns Cafe,Gabriel-Max-Straße 18,Friedrichshain-Kreuzberg,52.5103541,13.4580873,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,[],Moderate,483,4.4,"Frühstück, Lunch, Hausgemachte Sauerteigbrote, Zimtschnecken, Granola, Marmelade"
220,Goura Pakora,Krossener Straße 16,Friedrichshain-Kreuzberg,52.51062719999999,13.4573289,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegan', 'indisch']",Moderate,383,4.2,Vegane indisch inspirierte Fusion Küche
1182,Straßenbräu,Neue Bahnhofstraße 30,Friedrichshain-Kreuzberg,52.50556950000001,13.4694636,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,437,4.6,Selbstgebrautes Bier
488,Thronburger,Neue Bahnhofstraße 7A,Friedrichshain-Kreuzberg,52.50580789999999,13.4701521,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,999,4.5,Amerikanische Küche
136,VEG'D - Vegan Burgers,Boxhagener Straße 21,Friedrichshain-Kreuzberg,52.5131126,13.4562244,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegan', 'burger']",Unknown,156,4.5,Vegane Burger & Sweets
501,SubHero Berlin,Revaler Straße 11,Friedrichshain-Kreuzberg,52.508177,13.4540562,"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['salat'],Unknown,84,4.6,"Handbelegte Sub-Sandwiches, frische Salate, Ofenkartoffeln uvm"
416,Kiez Döner persisch,Wühlischstraße 40/41,Friedrichshain-Kreuzberg,52.5088192,13.4602767,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Unknown,49,4.7,Fast food
1197,LÜCK'S,Sonntagstraße 26,Friedrichshain-Kreuzberg,52.50634999999999,13.4653194,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,279,4.9,Hochwertige pflanzenbasierte Küche
152,McDonald's Ostkreuz,Sonntagstraße 37,Berlin,52.50384839999999,13.4695313,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,2410,3.5,McDonald's
950,Scheers Schnitzel,Warschauer Straße ecke Stahlauer Allee,Friedrichshain-Kreuzberg,52.50284750000001,13.4473391,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Inexpensive,1496,4.5,Handgemachte Schnitzel Fast-Casual seit 2010
165,Burgers Berlin,Sonntagstraße 2,Friedrichshain-Kreuzberg,52.5047222,13.4677778,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Unknown,844,4.5,Homemade Burger
168,Santa Cantina GmbH,Simon-Dach-Straße 22,Berlin,52.50848750000001,13.4552677,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Moderate,733,3.9,Piri's Burger
4,Kernvoll GmbH,Samariterstraße 34,Friedrichshain-Kreuzberg,52.51611559999999,13.4647876,"['food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",True,False,['vegan'],Unknown,24,5.0,veganes Bio-Catering
1228,Eatalian,Mainzer Straße 14,Friedrichshain-Kreuzberg,52.512299,13.4614532,"['grocery_or_supermarket', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Inexpensive,543,4.3,"In unserem Pizzeria bieten wir Ihnen ausschließlich frische Produkte und leckere Pizza, Pasta und Salate"
1149,Trattoria Da Dino,Schreinerstraße 44,Friedrichshain-Kreuzberg,52.5170081,13.4679699,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pasta', 'pizza', 'italienisch']",Moderate,338,4.4,"hausgemachte Pasta, Pizza aus dem Steinofen, Fisch bester Qualität sowie weitere Spezialitäten der italienischen Küche an."
458,Eddielicious Mexican Food,Samariter Straße 34a 10247 Berlin,Friedrichshain-Kreuzberg,52.5082094,13.4665085,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['mexikanisch', 'vegan']",Unknown,186,4.6,"Mexikanische Köstlichkeiten z.B. Mole Poblano, Tacos Carnitas, Tacos Al Pastor veganos, Nachos & Guacamole"
909,Sai Baba,Rigaer Straße 75,Friedrichshain-Kreuzberg,52.51637700000001,13.465654,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['indisch'],Inexpensive,248,4.5,Indische Spezialitäten
1092,Friedrichs Wirtschaft,Niederbarnimstraße 16,Friedrichshain-Kreuzberg,52.513245,13.4585943,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,131,4.7,"Österreichische Küche, fränkische Küche, Rauchbier"
112,rembrandt-burger,Richard-Sorge-Straße 21,Friedrichshain-Kreuzberg,52.5200075,13.4478195,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['burger', 'vegan', 'salat']",Moderate,2328,4.6,"Burger, Meat & Vegan, holländische Fritten, Salate"
382,DDR Speisegaststätte Pila ( Pionierlager ),Weinstraße 11,Pankow,52.5327261,13.421032,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Inexpensive,478,4.1,Deutsche Küche ( DDR )
223,Sofia Bar,Platz der Vereinten Nationen 1,Friedrichshain-Kreuzberg,52.5239122,13.4314575,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['international'],Moderate,192,4.1,Bulgarische und internationale Küche
30,grünstern - Biologisches Catering aus Berlin,Alt Friedrichsfelde 7b,Lichtenberg,52.51037879999999,13.5066052,"['food', 'point_of_interest', 'establishment']",True,False,"['international', 'regional', 'deutsch']",Unknown,3,5.0,"Internationale Küche, Regionale & deutsche Küche"
986,Dong Da Restaurant,Pfarrstraße 121,Lichtenberg,52.5045069,13.4766942,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,192,4.7,"wir sind ein familiengeführtes Restaurant, das traditionelle nord-vietnamesische Köstlichkeiten anbieten."
29,Pizza Max,Margaretenstraße4,Lichtenberg,52.50773,13.49729,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['burger', 'pasta']",Moderate,142,3.3,Piazza/Burger/Pasta
159,Pizza Ragazzi,Hauptstraße 1,Stadtbezirke VIII,51.390277,7.0827994,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pizza']",Inexpensive,116,4.3,"Wir bieten hausgemachte, original italienische Steinofenpizza im Format Ø 40cm."
952,Salsa Mexicana,Weitling Straße 34,Lichtenberg,52.508075,13.496884,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['mexikanisch', 'steak', 'pasta', 'burger']",Moderate,431,3.8,"Mexikanische Spezialität, wie Nachos, Quesadillas, Burritos,  Enchiladas, Tacos,Fajitas, Alambres, steak, schnitzel, pasta Burger und so weiter!!"
840,Restaurant Jelänger Jelieber,Kaskelstraße 49,Lichtenberg,52.50385,13.48177,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['deutsch'],Moderate,274,4.4,Deutsche Küche
754,Quattro Fratelli Karlshorst,"Rheinsteinstraße 1, 10318 Berlin-Karlshorst",Lichtenberg,52.4828288,13.5261337,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['italienisch', 'pasta', 'pizza', 'salat']",Moderate,423,4.3,"italienische Küche, hausgemachte Pasta, Pizza, Salate, Fleisch & Fisch"
1004,Fratelli Da Giovanni,Otto-Schmirgal-Straße 5,Lichtenberg,52.4974367,13.5223036,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'steak', 'salat', 'suppe']",Moderate,366,4.4,Pizza Pasta Fisch Steak Salat Suppe
833,DEEP Indische Spezialitäten,Sewanstraße 260,Lichtenberg,52.49362670000001,13.5173571,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Unknown,36,3.8,indische Spezialitäten hausgemacht
1160,EPIRUS,Ruschestraße 64-70,Lichtenberg,52.521781,13.4865209,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['griechisch'],Moderate,631,4.2,Griechische Spezialitäten
1271,Aastha,Parkaue 35,Lichtenberg,52.5169674,13.4791856,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Unknown,302,4.2,indisches Restaurant
2,Meta Mate,Strassburgerstraße 16,Pankow,52.53065770000001,13.4150104,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,111,4.6,Mate Tee & Gemischt Mate Brause boxes zu mitnehmen und trocken Bio Lebensmittel.
1237,Maseltopf,Rykestraße 2,Pankow,52.5348518,13.4195406,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,569,4.2,Moderne israelische Küche
189,UNSRE KNEIPE,Belforter Straße 22,Pankow,52.53230019999999,13.4189638,"['bar', 'point_of_interest', 'establishment']",False,False,['deutsch'],Inexpensive,316,4.9,Deutsche Hausmannskost
376,PIZZAFABRIK.DE,Ella-Kay-Straße 2A,Pankow,52.5384765,13.4293161,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'burger']",Unknown,30,4.1,"Pizza, Nudeln, Pasta, Burger"
993,CUBANDRES catering,Prenzlauer Allee 190,Pankow,52.54060519999999,13.424678,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,6,4.3,"Kita-Catering, kubanisches Catering"
1090,The Hidden by Daniel's Eatery,Heinrich-Roller-Straße 8,Pankow,52.5299474,13.424377,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['asiatisch'],Unknown,35,4.7,"The Hidden by Daniel's Eatery ist bekannt für raffinierte Küche. Klassiker bekommen hier einen neuen Twist, meist Asiatisch."
915,Restaurant Herr Rossi,Winsstraße 11,Pankow,52.5328228,13.4246048,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Moderate,219,4.5,Italienische Küche - fisch am freitags
502,Maothai Restaurant,Wörther Straße 30,Pankow,52.5363889,13.4197222,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,406,4.4,Hallo ihr Lieben wir haben weiterhin für euch weitergeöffnet. Ihr könnt zum Selbstabholen bestellen oder via lieferando liefern lassen.
691,grossherz,Metzer Straße 22,Pankow,52.53091620000001,13.4188396,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Unknown,130,4.7,Neu interpretierte Deutsche Küche
256,Restaurant Suriya Kanthi,Knaackstraße 4,Pankow,52.5339172,13.4206541,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,237,4.0,Original Sri Lanka Küche - Das beliebteste Essen Sri Lankas ist „Reis und Curry“ mit seiner ganzen Vielfalt und jedes individuell gewürzt.
266,Gasthaus Alt Wien,Hufelandstraße 22,Pankow,52.53148669999999,13.4325518,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,686,4.6,Österreichische Küche
622,Restaurant Taleh Thai,Käthe-Niederkirchner-Straße 14,Pankow,52.53048799999999,13.4315041,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['thai'],Moderate,405,4.6,"Original thailändische Gericht zum Abholen, inkl. Desserts und Getränke"
104,BLUE LABEL,Bötzowstraße 7,Pankow,52.52948809999999,13.4309916,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,137,4.3,Deutsche Gerichte
284,HUSSERIA,Am Friedrichshain 22,Pankow,52.5293151,13.4282772,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Inexpensive,28,4.4,"Lunchrestaurant mit deutschen Klassikern, auch mal modern interpretiert"
287,Jubel- feine Patisserie,Hufelandstraße 10,Pankow,52.5322864,13.4305233,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",False,False,[],Moderate,246,4.8,"Törtchen, Törtchen, Törtchen"
1251,Doll's Kitchen,Bernhard-Lichtenberg-Straße 2,Pankow,52.5363714,13.4346757,"['food', 'point_of_interest', 'establishment']",True,False,['salat'],Unknown,5,4.8,"Leckere frische Lunchboxen mit bunten Salaten, herzhafte Quiche, Brownies, Granola"
208,Mami Camilla,Hufelandstraße 36,Pankow,52.5305691,13.4344957,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pizza']",Moderate,425,4.1,Italienische Pizza
1113,cantina,Storkower Straße 134,Pankow,52.5328414,13.452664,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['saisonal', 'regional', 'international']",Unknown,18,3.1,Saisonale und regionale Gerichte und zudem internationale Küche
1019,Ambe,Naugarder Straße 40,Pankow,52.5437185,13.4377533,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Inexpensive,89,3.5,Indische Spezialitäten
1018,Red Dragon,Danzigerstraße 29,Pankow,52.54047610000001,13.4176443,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['thai'],Moderate,120,4.1,"Thai,Vietnam,China"
21,PAPA NO - Prenzlauer Berg,Danzigerstraße 11,Pankow,52.54086849999999,13.4152909,"['restaurant', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['sushi', 'asiatisch', 'vegan']",Moderate,336,4.0,"Sushi, asiatische Gerichte, vegane Gerichte"
289,Der blaue Fuchs,Knaackstraße 43,Pankow,52.53589169999999,13.4162625,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,330,4.4,Georgische Küche
118,Bonanza Coffee,Oderbergerstraße 35,Pankow,52.53997499999999,13.4053444,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,True,['kaffee'],Moderate,1172,4.3,Kaffeespezialitäten und Kaffeebohnen
120,Bonanza Coffee,Adalbertstraße 70,Friedrichshain-Kreuzberg,52.5041618,13.4203236,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,True,['kaffee'],Moderate,1260,4.4,Kaffeespezialitäten und Kaffeebohnen
33,Gloria Prenzlauer Berg,Danziger Straße 17,Pankow,52.540762,13.4158457,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,294,4.4,"Argentinische Küche, Empanadas, Teigtaschen"
32,Gloria Kreuzberg,Gertrud Kolmar Straße 4,Pankow,52.540762,13.4158457,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,294,4.4,"Argentinische Küche, Empanadas, Teigtaschen"
563,Le Flo Französische Feinkost,Husemannstraße 16,Pankow,52.53803059999999,13.417792,"['food', 'point_of_interest', 'store', 'establishment']",True,False,['französisch'],Moderate,36,4.8,"Französische Feinkost, vor allem luftgetrocknete Salami und Weine aus dem Languedoc"
213,Domu Nosta,Knaackstraße 45,Pankow,52.5360576,13.4161231,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Unknown,63,4.9,Modernes italienisches Restaurant
965,Cenacolo,Sredzkistraße 23,Pankow,52.5386,13.4160201,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pizza', 'pasta', 'salat', 'suppe']",Moderate,386,4.3,Pizza Pasta Fleisch Salate Suppen Desserts
1181,Zum dritten Mann,Kollwitzstrße 87,Pankow,52.5383341,13.4199555,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,253,4.2,"Wir bieten Freitag,Samstag und Sonntag lecker Spargel mit Schnitzel, mit Gourmetschinken oder Natur an...immer mit Erdäpfeln und Hollandaisse oder Nussbutter"
56,LuisaKocht,Danzigerstraße 49,Pankow,52.54006649999999,13.4202403,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['italienisch', 'pasta', 'pizza']",Unknown,57,4.9,"italienische Küche, selbst gemachte Pasta, selbst gemachter Pizzateig"
157,Delizie D'Italia,Kollwitzstraße 100,Pankow,52.53903949999999,13.4213887,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,278,4.3,Ital. Küche
693,Biogoods,Kastanienallee 101,Pankow,52.5396869,13.4112264,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Unknown,6,4.3,Online Biomarkt & Lieferservice: Deine Auswahl an Produkten in bester Bio-Qualität bringen wir schnell und zuverlässig zu Dir. Nutze den Paketservice oder in Berlin auch unseren sofort Lieferservice. Wir liefern noch am selben Tag.
440,Hako Ramen Prenzlauer Berg,Kastanienallee 16,Pankow,52.538508,13.40932,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['japanisch', 'suppe']",Unknown,401,4.1,japanische Nudelsuppen
1139,Cafe Dodo,Duncker Straße 12,Pankow,52.5426414,13.4211537,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,103,4.8,"Delicious cakes, great coffee & atisanal Gelato!"
1054,Wok Show,Greifenhagener Straße 31,Pankow,52.55194299999999,13.419306,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['chinesisch'],Inexpensive,925,4.3,Chinesische Dumplings
967,Restaurant Meena Kumari,Lychener Straße 9,Pankow,52.54150550000001,13.4148501,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Moderate,431,4.3,Indisches/Pakistanische
1143,Cafe Meta,Am Falkplatz 1,Pankow,52.5458611,13.406075,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,484,4.4,deutsche Küche
1059,Café Datscha Prenzlauer Berg,Stargarder Straße 24,Pankow,52.54502489999999,13.4212871,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['russisch'],Moderate,732,4.3,Russische Küche
1234,HOLY FLAT!,Eberswalder Straße 22,Pankow,52.5409733,13.4111299,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegetarisch', 'vegan', 'bowl']",Unknown,109,4.6,Vegetarische und vegan Bowls und Flats
184,BLACKBEARDS BBQ BERLIN,Pappelallee 55,Pankow,52.54688280000001,13.4182747,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['bbq', 'burger']",Unknown,774,4.4,"Handmade BBQ Ribs,Burger"
1065,Trattoria Antichi Aromi,Greifenhagener Straße 38,Pankow,52.5520264,13.418856,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pizza', 'pasta', 'salat']",Unknown,144,4.7,"Antipasti,Salate,Pizza,Pasta,Fisch,Fleisch,Dessert"
19,Vetzgerei,Raumerstraße 36,Pankow,52.5420316,13.4209243,"['food', 'point_of_interest', 'store', 'establishment']",True,False,['vegan'],Moderate,90,4.7,Vegane Hausmannskost
193,Restaurant Burgerie,Schönhauser Allee 50,Pankow,52.542506,13.412613,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['burger', 'steak']",Moderate,828,4.3,"Burger und Steaks vom Lavasteingrill,"
204,Café Bar MOLOKO,Lettestraße 6a,Pankow,52.54363420000001,13.4189167,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,135,4.5,"Frühstück, Crêpes, Teigtaschen sowie leckere Fleischgerichte wie Spare Ribs and more...."
121,Restaurant Schust,Eberswalder Straße 34,Pankow,52.54147029999999,13.4093767,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,65,4.8,Erzgebirgische Küche
214,La Buvette Weinbar,Gleimstraße 41,Pankow,52.5474791,13.4091012,"['liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['französisch'],Moderate,325,4.6,Klassische Französische Bistrot-Küche
1014,Der Fischladen,Schönhauser Allee 128,Pankow,52.5459842,13.4124555,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['salat', 'steak']",Moderate,626,4.5,"Unser breites Angebot reicht vom Frischfisch, Räucherfisch, hausgemachte Salate oder Fischbrötchen für Zwischendurch zu Fisch-Speisen und Steaks oder einer Platte frischer Austern auf Eis"
140,Chay Long,Raumerstraße 17,Pankow,52.5416147,13.4218312,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegan', 'asiatisch']",Unknown,283,4.7,Vegane asiatische Tapas
1191,Restaurant Thüringer Stuben,Stargarder Straße 28,Pankow,52.54440109999999,13.4226731,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'regional']",Moderate,428,4.4,"hausgemacht deutsche regionale Küche, Spargelgerichte"
418,SPRO Scones Bakery & Coffee,Schönhauser Allee 50a,Pankow,52.5426373,13.4127143,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,['kuchen'],Moderate,101,4.8,"Scones, clotted cream, kuchen, coffee"
246,Orlando Berlin,Rhinower Straße 10,Berlin,52.5481794,13.409557,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,103,4.2,Sizilianische Feinkostbistro
511,DIE PIZZAHÜTTE,KOPENHAGENER STRAßE 17,Pankow,52.5492171,13.4076139,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pizza']",Unknown,59,3.9,Hier wird mit viel Liebe und nach traditionell italienischen Rezepten gebacken. Unser Chefpizzabäcker Matteo Bonacito und sein Team haben ihr Handwerk in Italien gelernt und zaubern für jeden Geschmack die passende Pizza.
75,Trattoria Zoe,Senefelderstraße 10,Pankow,52.5420842,13.4232468,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat', 'regional']",Moderate,532,4.3,"knusprige Pizza, frische Pasta, knackige Salate, frischer Fisch und regionales Fleisch"
1213,3YS Vision GmbH,Lychenerstraße 18,Pankow,52.54222679999999,13.4162567,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['japanisch'],Very Expensive,921,4.7,Japanische Küche
1220,Goldhahn und Sampson,Dunckerstraße 9,Charlottenburg-Wilmersdorf,52.503942,13.30775,"['book_store', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",True,True,[],Unknown,68,4.4,"Lebensmittel, Weine, Kochbücher und Kochkurse"
196,Goldhahn und Sampson,Wilmersdorfer Straße 102-103,Charlottenburg-Wilmersdorf,52.503942,13.30775,"['book_store', 'grocery_or_supermarket', 'cafe', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",True,True,[],Unknown,68,4.4,"Lebensmittel, Weine, Kochbücher & Kochkurse."
1048,Trattoria Felice,Lychener Straße 41,Pankow,52.5439491,13.4175574,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'italienisch']",Moderate,531,4.2,Pizza Pasta italienische Speisen und Getränke
1151,Giomecca Pastry,Erich Weinert Straße 3,Pankow,52.5520876,13.4151357,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['italienisch'],Moderate,112,4.8,Italienisches Gebäck zum Mitnehmen und Ausliefern
188,Seth & Fathe Indische & Pakistanische Spezialitäten,Malmöer Straße 13,Pankow,52.5531295,13.4032341,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['indisch'],Inexpensive,106,3.9,Indische & Pakistanische Küche
709,George R Bar,Wilhelmshavener Straße 57,Mitte,52.53027779999999,13.3411111,"['bar', 'point_of_interest', 'establishment']",True,False,[],Moderate,253,4.6,Klassische Cocktails
624,Burger Turm,"Turmstrasse, 49",Mitte,52.5272259,13.3325671,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Moderate,1649,4.7,Burger Shop
1064,Nord West Oase,Wiclef Straße 17,Mitte,52.5306697,13.3351494,"['bar', 'point_of_interest', 'establishment']",False,False,['deutsch'],Inexpensive,109,4.3,Deutsche Küche
1067,Zunftwirtschaft,Arminiusstraße 2-4,Mitte,52.5274808,13.3382989,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['saisonal', 'regional']",Unknown,56,4.4,"Das Restaurant Zunftwirtschaft im südlichen Kopfbau der Arminiusmarkthalle ist ein Ort für nachhaltigen Genuss und frische Zubereitung von saisonalen Speisen. Gute Weine, hausgebrautes Bier und Regionalität - dafür stehen wir. Aktuell gibt es frische Berliner Küche zum Mitnehmen."
285,agni,Kaiserin-Augusta-Allee 1,Mitte,52.5245962,13.3271798,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['indisch'],Inexpensive,412,4.5,Authentisch Indische Küche
23,Havel Menü,Neues Ufer 13,Mitte,52.52714839999999,13.3158539,"['meal_delivery', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Unknown,28,5.0,Deutsche Küche
715,Walhalla,Krefelder Straße 6,Mitte,52.5242599,13.3393541,"['bar', 'point_of_interest', 'store', 'establishment']",False,False,['international'],Moderate,839,4.3,Internationale Küche
1248,YA-MAN Caribbean Soul Food,Gotzkowskystraße 17,Mitte,52.5244198,13.3296159,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['vegan', 'vegetarisch']",Moderate,230,4.6,"Jamaikanische Soulfood, Jerk Chicken, Ackee&Saltfish, Ackee-Plate(vegetarisch/vegan)"
995,Lal Haweli,Alt-Moabit 51,Mitte,52.524073,13.3299948,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Inexpensive,405,4.1,Indische Speisen
89,Asiagourmet,Europaplatz 1,Mitte,52.524369,13.3698517,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['asiatisch'],Inexpensive,551,3.5,Panasiatische Küche
914,Kapitel 21,Lehrter Straße 55,Berlin,52.53421660000001,13.3586315,"['bar', 'point_of_interest', 'establishment']",True,False,[],Moderate,228,4.7,"premixed Cocktails, hausgemachter Mexikaner, Negroni und unser ""Berlin Island Gin"""
